host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
569419884,At Mine,downtown,pike-market,47.6109169,-122.3418074,Entire home/apt,227.0,1,280,2024-06-23,101.2,3,155,280
569419884,At Mine,downtown,pike-market,47.60996,-122.34102,Entire home/apt,203.0,1,208,2024-06-21,75.18,3,158,208
121688409,Evolve,northgate,pinehurst,47.72116614,-122.3243528,Entire home/apt,158.0,2,2,2024-06-17,2.0,47,338,2
567949499,Executive Hotel Pacific,downtown,central business district,47.6071,-122.3334,Private room,212.459747172322,1,0,1900-01-01,2.2644956257811106,6,0,0
567949499,Executive Hotel Pacific,downtown,central business district,47.6071,-122.3334,Private room,212.459747172322,1,32,2024-06-09,11.71,6,0,32
567949499,Executive Hotel Pacific,downtown,central business district,47.6071,-122.3334,Private room,212.459747172322,1,103,2024-06-10,35.11,6,0,103
567949499,Executive Hotel Pacific,downtown,central business district,47.6071,-122.3334,Private room,212.459747172322,1,2,2024-05-28,1.02,6,0,2
567949499,Executive Hotel Pacific,downtown,central business district,47.6071,-122.3334,Private room,212.459747172322,1,2,2024-06-09,0.73,6,0,2
567949499,Executive Hotel Pacific,downtown,central business district,47.6071,-122.3334,Private room,212.459747172322,1,3,2024-06-02,1.23,6,0,3
31187125,Payton,queen anne,lower queen anne,47.6202711,-122.3570527,Entire home/apt,276.0,1,11,2024-06-17,4.46,9,208,11
562052946,Pan Pacific Hotel,downtown,belltown,47.618051,-122.337451,Private room,212.459747172322,1,0,1900-01-01,2.2644956257811106,2,93,0
562052946,Pan Pacific Hotel,downtown,belltown,47.618051,-122.337451,Private room,212.459747172322,1,1,2024-06-10,1.0,2,109,1
123468144,Wish,rainier valley,rainier beach,47.5127047,-122.2713058,Private room,55.0,1,0,1900-01-01,2.2644956257811106,16,319,0
529119042,Julia,central area,mann,47.60190872,-122.3002627,Private room,58.0,1,11,2024-06-23,4.85,35,92,11
526749559,Itala,downtown,pike-market,47.61111946,-122.340822,Entire home/apt,168.0,1,7,2024-06-16,5.25,4,229,7
8709689,Ebrar,other neighborhoods,wallingford,47.65571665,-122.3329005,Entire home/apt,197.0,2,2,2024-06-15,2.0,1,131,2
569760859,Urban Key,downtown,belltown,47.6146601,-122.3501557,Entire home/apt,323.0,2,13,2024-06-17,5.2,1,172,13
398339477,TG Management,capitol hill,broadway,47.61713528,-122.3169622,Entire home/apt,213.0,2,6,2024-06-18,2.47,6,91,6
4252442,Ervin,other neighborhoods,greenwood,47.69303039,-122.3467633,Entire home/apt,212.459747172322,5,1,2024-06-08,1.0,1,99,1
402330479,Tali,university district,university district,47.66314981,-122.3169734,Entire home/apt,85.0,30,1,2024-06-01,1.0,8,208,1
236448302,Samantha,capitol hill,broadway,47.6149,-122.32637,Entire home/apt,130.0,30,0,1900-01-01,2.2644956257811106,1,117,0
20339860,Yumi,west seattle,north admiral,47.58171332,-122.4021662,Entire home/apt,458.0,2,4,2024-06-21,1.54,4,160,4
570077559,Efe Husamettin,other neighborhoods,wallingford,47.65786,-122.3415,Shared room,133.0,3,1,2024-06-23,1.0,1,269,1
529119042,Julia,queen anne,west queen anne,47.62953688,-122.3697459,Entire home/apt,68.0,1,0,1900-01-01,2.2644956257811106,35,77,0
54812088,Seattle Vacation Home,capitol hill,montlake,47.64171126,-122.307623,Entire home/apt,283.0,1,4,2024-06-09,2.07,39,357,4
61183409,Ishan,cascade,westlake,47.63766012,-122.3422199,Entire home/apt,182.0,30,0,1900-01-01,2.2644956257811106,1,194,0
66451849,G,ballard,west woodland,47.66669489,-122.3700811,Entire home/apt,131.0,2,4,2024-05-18,2.35,1,72,4
53763502,Sam,ballard,loyal heights,47.6780761,-122.3884529,Entire home/apt,119.0,2,5,2024-06-15,3.0,1,286,5
107434423,Blueground,central area,minor,47.6102062,-122.3151281,Entire home/apt,149.0,31,1,2024-06-12,1.0,340,292,1
107434423,Blueground,central area,minor,47.6102062,-122.3151281,Entire home/apt,109.0,31,0,1900-01-01,2.2644956257811106,340,348,0
107434423,Blueground,central area,minor,47.6102062,-122.3151281,Entire home/apt,109.0,31,0,1900-01-01,2.2644956257811106,340,347,0
340706410,Vince,capitol hill,broadway,47.62575,-122.31428,Private room,166.0,1,5,2024-06-11,2.27,98,353,5
70996371,Patrick,beacon hill,north beacon hill,47.57553,-122.30309,Entire home/apt,138.0,2,4,2024-06-15,2.07,10,71,4
20570027,Clara,other neighborhoods,green lake,47.6898,-122.34218,Entire home/apt,616.0,1,0,1900-01-01,2.2644956257811106,4,218,0
340706410,Vince,capitol hill,broadway,47.62585,-122.31442,Private room,161.0,1,13,2024-06-21,4.87,98,347,13
446538637,Vacasa Western Washington,delridge,roxhill,47.53347,-122.3702,Entire home/apt,149.0,2,4,2023-09-23,0.39,25,364,4
17640965,Gloria,capitol hill,stevens,47.62485382,-122.2944924,Entire home/apt,101.0,30,0,1900-01-01,2.2644956257811106,2,208,0
107434423,Blueground,central area,minor,47.6102062,-122.3151281,Entire home/apt,152.0,31,0,1900-01-01,2.2644956257811106,340,305,0
107434423,Blueground,central area,minor,47.61021,-122.31513,Entire home/apt,222.0,31,0,1900-01-01,2.2644956257811106,340,290,0
18020488,Tyler And Angie,rainier valley,mount baker,47.5711895,-122.2859797,Private room,78.0,1,15,2024-06-19,6.16,8,41,15
107434423,Blueground,central area,minor,47.61021,-122.31513,Entire home/apt,151.0,31,0,1900-01-01,2.2644956257811106,340,291,0
18329294,Daniel,central area,minor,47.60326,-122.31404,Entire home/apt,246.0,3,9,2024-06-17,5.19,3,75,9
104834083,Vacasa Western Washington,other neighborhoods,green lake,47.68419,-122.32812,Entire home/apt,163.0,2,5,2024-06-09,2.59,29,348,5
477279461,Yen,other neighborhoods,greenwood,47.70424,-122.3615,Private room,47.0,2,3,2024-05-22,2.05,26,20,3
28420265,Sherry,central area,minor,47.6024177,-122.3068682,Entire home/apt,327.0,2,0,1900-01-01,2.2644956257811106,49,275,0
16250126,Elizabeth,west seattle,fairmount park,47.56828142,-122.3718893,Entire home/apt,171.0,2,5,2024-06-19,5.0,1,206,5
570750052,Victoria,rainier valley,columbia city,47.56611,-122.29663,Entire home/apt,323.0,2,8,2024-06-18,3.33,1,121,8
560361543,Linda,seward park,seward park,47.56289,-122.27223,Entire home/apt,391.0,2,5,2024-06-16,3.57,5,48,5
59411393,Dylon,capitol hill,montlake,47.64082158,-122.3022211,Entire home/apt,385.0,1,7,2024-06-14,2.8,4,53,7
563383273,Via Six Synergy,downtown,belltown,47.61467928,-122.3392274,Entire home/apt,293.0,1,1,2024-06-16,1.0,2,190,1
563383273,Via Six Synergy,downtown,belltown,47.61596045,-122.3409689,Entire home/apt,338.0,1,0,1900-01-01,2.2644956257811106,2,189,0
102899843,Allison,other neighborhoods,north beach/blue ridge,47.70517353,-122.3821177,Entire home/apt,190.0,2,0,1900-01-01,2.2644956257811106,1,33,0
20448703,Jennifer,beacon hill,south beacon hill,47.53341,-122.2934,Entire home/apt,131.0,2,1,2024-06-23,1.0,1,48,1
398339477,TG Management,downtown,belltown,47.61407,-122.34869,Entire home/apt,267.0,2,15,2024-06-23,6.25,6,147,15
260716885,Abdelmawla,delridge,south delridge,47.5361352,-122.3579412,Private room,60.0,30,1,2024-05-31,1.0,5,122,1
12795767,Melissa,central area,minor,47.60262544,-122.3139232,Entire home/apt,85.0,30,0,1900-01-01,2.2644956257811106,1,221,0
158715708,Valta,other neighborhoods,greenwood,47.69092026,-122.3464193,Entire home/apt,267.0,1,5,2024-06-07,2.38,15,332,5
571334796,Ryan,ballard,loyal heights,47.67606528,-122.3907014,Entire home/apt,354.0,1,1,2024-06-19,1.0,1,288,1
394298151,Nazar,delridge,north delridge,47.56589,-122.36186,Entire home/apt,94.0,1,11,2024-06-23,5.08,1,55,11
60642090,Jerome,central area,minor,47.61452313,-122.3085942,Private room,139.0,1,5,2024-06-10,2.88,1,225,5
260716885,Abdelmawla,delridge,south delridge,47.53512,-122.35834,Private room,50.0,30,1,2024-06-16,1.0,5,200,1
260716885,Abdelmawla,delridge,south delridge,47.53699,-122.35842,Private room,50.0,30,1,2024-05-24,0.94,5,209,1
570609220,Kimpton Hotel Monaco Seattle,downtown,central business district,47.606925,-122.33407,Private room,207.0,1,5,2024-06-02,3.95,3,114,5
570609220,Kimpton Hotel Monaco Seattle,downtown,central business district,47.606925,-122.33407,Private room,253.0,1,6,2024-06-09,4.74,3,37,6
570609220,Kimpton Hotel Monaco Seattle,downtown,central business district,47.606925,-122.33407,Private room,203.0,1,3,2024-06-09,2.37,3,110,3
25110157,Eva And Sid,magnolia,southeast magnolia,47.639377,-122.3948316,Entire home/apt,460.0,2,5,2024-06-17,5.0,33,146,5
246393790,Ken,queen anne,east queen anne,47.63872098,-122.3442453,Entire home/apt,414.0,3,4,2024-06-22,1.97,3,32,4
260716885,Abdelmawla,delridge,south delridge,47.53699311,-122.35907,Private room,50.0,30,0,1900-01-01,2.2644956257811106,5,216,0
260716885,Abdelmawla,delridge,south delridge,47.53522,-122.35884,Private room,50.0,30,1,2024-05-26,1.0,5,216,1
104834083,Vacasa Western Washington,west seattle,alki,47.5782587,-122.4089736,Entire home/apt,169.0,1,1,2024-06-08,1.0,29,348,1
77535999,Jay,cascade,south lake union,47.6185863,-122.335472,Entire home/apt,149.0,2,7,2024-06-09,4.67,2,208,7
56784852,William,downtown,central business district,47.60651729,-122.3394516,Private room,212.459747172322,1,12,2024-06-08,6.1,5,0,12
238425582,Allen Lu,central area,leschi,47.59762,-122.28723,Entire home/apt,213.0,2,4,2024-05-14,1.85,27,201,4
89856170,Robert,queen anne,north queen anne,47.64514,-122.35323,Entire home/apt,212.0,30,0,1900-01-01,2.2644956257811106,1,142,0
276898301,James,other neighborhoods,wallingford,47.65046,-122.33872,Entire home/apt,199.0,30,0,1900-01-01,2.2644956257811106,1,77,0
104834083,Vacasa Western Washington,downtown,central business district,47.60959443,-122.339131,Entire home/apt,201.0,6,1,2024-05-15,0.73,29,302,1
529119042,Julia,central area,mann,47.60183839,-122.2986797,Private room,59.0,1,7,2024-06-14,3.44,35,92,7
534604076,Olivia,downtown,central business district,47.60652622,-122.339041,Entire home/apt,160.0,2,9,2024-06-19,6.28,7,52,9
92742089,Crystal,ballard,adams,47.66898,-122.38211,Entire home/apt,100.0,30,0,1900-01-01,2.2644956257811106,13,53,0
79909092,Daniel,other neighborhoods,ravenna,47.6699745,-122.3034388,Entire home/apt,145.0,1,0,1900-01-01,2.2644956257811106,1,208,0
20493911,Kevin,downtown,belltown,47.613514,-122.3452114,Entire home/apt,100.0,1,15,2024-06-23,6.82,7,208,15
25166189,Adam,other neighborhoods,fremont,47.6590944,-122.3631913,Entire home/apt,240.0,1,10,2024-06-18,5.77,1,49,10
20493911,Kevin,downtown,belltown,47.613514,-122.3452114,Entire home/apt,127.0,1,16,2024-06-11,7.38,7,307,16
158097051,Adrian,downtown,first hill,47.61324792,-122.3286629,Entire home/apt,143.0,3,5,2024-06-02,3.0,2,192,5
1526315,Bryan,other neighborhoods,green lake,47.68874998,-122.3411641,Entire home/apt,169.0,1,6,2024-06-17,4.5,3,23,6
238425582,Allen Lu,central area,leschi,47.59924,-122.28739,Entire home/apt,605.0,3,7,2024-06-14,3.62,27,231,7
128156705,Derek,other neighborhoods,south park,47.52709,-122.32752,Entire home/apt,200.0,2,1,2024-06-23,1.0,1,169,1
572703213,Cameron,west seattle,alki,47.57451,-122.41218,Entire home/apt,464.0,1,3,2024-06-15,3.0,1,276,3
246393790,Ken,ballard,whittier heights,47.68629234,-122.3729003,Entire home/apt,242.0,3,7,2024-06-22,4.12,3,54,7
561143015,Fifteenth Ave,university district,university district,47.6639697,-122.3111167,Entire home/apt,132.0,2,9,2024-06-21,4.66,6,38,9
418944932,2Plus,lake city,olympic hills,47.72592563,-122.307824,Entire home/apt,243.0,2,2,2024-06-06,2.0,4,337,2
56004960,Andrew,queen anne,north queen anne,47.64490318,-122.3523995,Private room,53.0,30,0,1900-01-01,2.2644956257811106,13,216,0
107434423,Blueground,other neighborhoods,ravenna,47.6626971,-122.2947391,Entire home/apt,252.0,31,0,1900-01-01,2.2644956257811106,340,69,0
107434423,Blueground,other neighborhoods,ravenna,47.6626971,-122.2947391,Entire home/apt,148.0,31,0,1900-01-01,2.2644956257811106,340,328,0
407735842,Jian,lake city,olympic hills,47.72425,-122.30565,Entire home/apt,212.459747172322,30,0,1900-01-01,2.2644956257811106,9,269,0
56353956,Yegor,beacon hill,north beacon hill,47.58821806,-122.3066555,Private room,120.0,1,4,2024-06-19,4.0,1,50,4
107434423,Blueground,other neighborhoods,ravenna,47.6627,-122.29474,Entire home/apt,108.0,31,1,2024-05-21,0.86,340,347,1
100928988,Michael,capitol hill,broadway,47.62885182,-122.3159931,Private room,88.0,30,0,1900-01-01,2.2644956257811106,1,0,0
418944932,2Plus,queen anne,east queen anne,47.62841048,-122.3452751,Entire home/apt,371.0,2,5,2024-06-07,3.41,4,305,5
111813201,Vacasa Western Washington,other neighborhoods,wallingford,47.65498982,-122.3283126,Entire home/apt,415.0,2,2,2024-05-24,1.2,14,357,2
31187125,Payton,queen anne,lower queen anne,47.62140159,-122.3563902,Entire home/apt,349.0,1,10,2024-06-18,5.56,9,179,10
172819788,Zara,west seattle,fairmount park,47.56462,-122.37541,Entire home/apt,135.0,1,1,2024-06-08,1.0,1,266,1
23448918,Cici,central area,atlantic,47.5965806,-122.3095242,Entire home/apt,424.0,3,18,2024-06-13,8.44,1,310,18
573571205,Jiajie,ballard,adams,47.6742707,-122.3932412,Entire home/apt,376.0,2,2,2024-06-18,2.0,3,213,2
573571205,Jiajie,ballard,adams,47.67329125,-122.3924574,Entire home/apt,635.0,2,0,1900-01-01,2.2644956257811106,3,225,0
560361543,Linda,ballard,whittier heights,47.67638,-122.3736,Entire home/apt,203.0,1,4,2024-06-09,4.0,5,81,4
6708125,Pablo,other neighborhoods,broadview,47.72280644,-122.3563377,Entire home/apt,185.0,3,0,1900-01-01,2.2644956257811106,2,236,0
207773925,Lisa,west seattle,fairmount park,47.5701115,-122.3719876,Entire home/apt,131.0,1,3,2024-06-02,2.31,6,257,3
16669572,Wen,university district,university district,47.6654944,-122.3048061,Entire home/apt,100.0,2,3,2024-06-18,3.0,1,178,3
37851290,Sophie,queen anne,west queen anne,47.63814349,-122.375518,Entire home/apt,322.0,2,0,1900-01-01,2.2644956257811106,2,339,0
398317720,Joanne,central area,atlantic,47.6006245,-122.3110131,Entire home/apt,182.0,1,9,2024-06-04,5.09,66,318,9
477279461,Yen,other neighborhoods,greenwood,47.70254901,-122.3615329,Private room,45.0,2,0,1900-01-01,2.2644956257811106,26,18,0
477279461,Yen,other neighborhoods,greenwood,47.70343,-122.36132,Private room,53.0,2,2,2024-05-21,1.33,26,19,2
418762485,Rhya & Sami,capitol hill,stevens,47.61582891,-122.3123977,Entire home/apt,180.0,30,0,1900-01-01,2.2644956257811106,1,200,0
407735842,Jian,queen anne,north queen anne,47.6518546,-122.366305,Entire home/apt,212.459747172322,30,0,1900-01-01,2.2644956257811106,9,269,0
11715008,Jeff,university district,university district,47.6579278,-122.3163785,Private room,212.459747172322,1,2,2024-06-21,2.0,3,357,2
56004960,Andrew,queen anne,north queen anne,47.6453,-122.35402,Private room,51.0,30,1,2024-06-04,1.0,13,194,1
268380176,Huirong,capitol hill,broadway,47.6182039,-122.3139397,Entire home/apt,385.0,2,4,2024-06-09,3.16,1,59,4
527563791,Alan,downtown,belltown,47.61665714,-122.347144,Entire home/apt,161.0,2,14,2024-06-20,8.75,2,180,14
236420562,Henry,central area,minor,47.6057126,-122.3046713,Entire home/apt,147.0,2,0,1900-01-01,2.2644956257811106,2,226,0
107434423,Blueground,other neighborhoods,ravenna,47.6626971,-122.2947391,Entire home/apt,175.0,31,0,1900-01-01,2.2644956257811106,340,359,0
72787056,Jenny,queen anne,west queen anne,47.63717,-122.37566,Entire home/apt,312.0,2,2,2024-06-09,2.0,1,100,2
398317720,Joanne,delridge,north delridge,47.5664554,-122.3694078,Entire home/apt,222.0,1,1,2024-05-11,0.67,66,351,1
574600322,Qianrui,other neighborhoods,fremont,47.65270391,-122.3455054,Entire home/apt,303.0,2,7,2024-06-21,3.75,1,119,7
68548903,Vivian,lake city,victory heights,47.7092723,-122.3097034,Entire home/apt,197.0,1,5,2024-06-17,5.0,5,223,5
60300661,Scott,west seattle,alki,47.57478,-122.41337,Entire home/apt,194.0,3,5,2024-06-18,4.05,1,216,5
54812088,Seattle Vacation Home,other neighborhoods,wallingford,47.66965,-122.33144,Entire home/apt,543.0,1,0,1900-01-01,2.2644956257811106,39,345,0
563107033,Shelly,other neighborhoods,phinney ridge,47.68002,-122.34848,Entire home/apt,284.0,3,4,2024-06-17,4.0,1,194,4
398356593,Thao,west seattle,alki,47.57981427,-122.40476,Entire home/apt,214.0,1,2,2024-06-22,2.0,1,80,2
104834083,Vacasa Western Washington,magnolia,lawton park,47.65532724,-122.394042,Entire home/apt,232.0,2,1,2024-06-09,1.0,29,351,1
2464601,Benjamin,delridge,high point,47.53925,-122.37089,Entire home/apt,128.0,8,0,1900-01-01,2.2644956257811106,1,18,0
398317720,Joanne,queen anne,east queen anne,47.6342791,-122.3541083,Entire home/apt,387.0,1,2,2024-06-09,2.0,66,286,2
461228814,Emma,queen anne,lower queen anne,47.62460282,-122.3590453,Entire home/apt,183.0,1,6,2024-06-01,3.53,5,231,6
507927670,Leavetown,downtown,central business district,47.61394,-122.3337,Private room,309.0,1,0,1900-01-01,2.2644956257811106,4,293,0
507927670,Leavetown,downtown,central business district,47.61246866,-122.3335159,Private room,310.0,1,0,1900-01-01,2.2644956257811106,4,275,0
507927670,Leavetown,downtown,central business district,47.61258,-122.33521,Private room,337.0,1,0,1900-01-01,2.2644956257811106,4,293,0
507927670,Leavetown,downtown,central business district,47.6122742,-122.3350274,Private room,361.0,1,0,1900-01-01,2.2644956257811106,4,309,0
474015747,Dimitrios,cascade,south lake union,47.62107021,-122.3402556,Entire home/apt,245.0,30,0,1900-01-01,2.2644956257811106,1,52,0
465033752,Fu De,university district,university district,47.6590815,-122.3195085,Entire home/apt,129.0,3,1,2024-06-22,1.0,1,336,1
448649933,Joe,rainier valley,rainier beach,47.51633434,-122.2682435,Entire home/apt,95.0,1,2,2024-06-21,2.0,1,237,2
576318527,Elena,delridge,riverview,47.54966,-122.35558,Entire home/apt,104.0,1,5,2024-06-18,5.0,1,251,5
107434423,Blueground,other neighborhoods,ravenna,47.6626971,-122.2947391,Entire home/apt,157.0,31,0,1900-01-01,2.2644956257811106,340,359,0
207597544,Jenette,downtown,first hill,47.6121355,-122.3298054,Entire home/apt,129.0,2,3,2024-06-13,3.0,2,114,3
1530338,Alice,other neighborhoods,ravenna,47.66284443,-122.2941292,Entire home/apt,345.0,2,0,1900-01-01,2.2644956257811106,2,145,0
47733399,Sumiko,ballard,whittier heights,47.68856905,-122.3739183,Private room,60.0,1,2,2024-06-15,2.0,1,207,2
25727861,Lyn,downtown,pioneer square,47.59661059,-122.3329835,Entire home/apt,181.0,2,4,2024-06-17,3.16,2,51,4
26629070,Craig,rainier valley,columbia city,47.5625,-122.28908,Entire home/apt,211.0,1,2,2024-06-12,1.71,1,127,2
433115764,Joe,queen anne,lower queen anne,47.62692294,-122.3483874,Entire home/apt,391.0,2,10,2024-06-18,7.32,1,58,10
32542619,Cyndi,university district,university district,47.65626634,-122.3164546,Entire home/apt,105.0,30,0,1900-01-01,2.2644956257811106,2,269,0
32542619,Cyndi,other neighborhoods,bryant,47.67635,-122.28923,Entire home/apt,105.0,30,0,1900-01-01,2.2644956257811106,2,269,0
79676296,Nick,capitol hill,broadway,47.62083789,-122.3180328,Entire home/apt,146.0,30,0,1900-01-01,2.2644956257811106,2,211,0
104834083,Vacasa Western Washington,downtown,first hill,47.61234,-122.33073,Entire home/apt,210.0,2,5,2024-06-02,3.13,29,344,5
526749559,Itala,downtown,belltown,47.61771,-122.33846,Entire home/apt,171.0,1,0,1900-01-01,2.2644956257811106,4,228,0
115572651,Ayodeji,rainier valley,dunlap,47.51906764,-122.2700859,Entire home/apt,150.0,3,0,1900-01-01,2.2644956257811106,4,173,0
452138231,Azin,beacon hill,north beacon hill,47.5872,-122.31419,Entire home/apt,286.0,30,0,1900-01-01,2.2644956257811106,3,264,0
137418982,Kevin,central area,atlantic,47.59953897,-122.3121411,Private room,124.0,1,15,2024-06-24,13.64,2,155,15
180618307,Alan,central area,minor,47.61401805,-122.3089115,Entire home/apt,272.0,2,1,2024-06-06,1.0,10,149,1
506629274,Yazhuo,west seattle,north admiral,47.590015,-122.3878406,Entire home/apt,211.0,2,3,2024-06-16,3.0,1,198,3
529119042,Julia,central area,mann,47.6020506,-122.3001138,Private room,59.0,1,6,2024-06-22,4.74,35,96,6
86206483,Lucia,downtown,first hill,47.61115124,-122.330307,Entire home/apt,170.0,2,4,2024-06-08,2.5,2,312,4
26557262,Kelly,other neighborhoods,green lake,47.68424,-122.3288,Private room,89.0,30,0,1900-01-01,2.2644956257811106,1,215,0
72153017,Kyle,other neighborhoods,windermere,47.67334736,-122.265625,Entire home/apt,179.0,2,0,1900-01-01,2.2644956257811106,2,66,0
253270,Deborah,northgate,pinehurst,47.71757,-122.31535,Entire home/apt,90.0,30,0,1900-01-01,2.2644956257811106,1,52,0
449909756,Charlsie,cascade,eastlake,47.6386934,-122.3251237,Entire home/apt,164.0,1,2,2024-06-04,2.0,3,205,2
49202174,Corin,rainier valley,columbia city,47.55348763,-122.2842605,Entire home/apt,360.0,7,0,1900-01-01,2.2644956257811106,1,154,0
37851290,Sophie,queen anne,west queen anne,47.64022245,-122.3742877,Entire home/apt,226.0,2,0,1900-01-01,2.2644956257811106,2,154,0
407735842,Jian,queen anne,north queen anne,47.65214114,-122.3672973,Private room,68.0,30,0,1900-01-01,2.2644956257811106,9,232,0
28420265,Sherry,capitol hill,broadway,47.63261619,-122.3128575,Entire home/apt,618.0,2,0,1900-01-01,2.2644956257811106,49,309,0
80333752,Ashley And Mike,downtown,belltown,47.61574941,-122.3485034,Entire home/apt,192.0,2,0,1900-01-01,2.2644956257811106,36,174,0
5853411,Mia,other neighborhoods,crown hill,47.69290074,-122.3811377,Entire home/apt,99.0,30,0,1900-01-01,2.2644956257811106,1,110,0
452138231,Azin,beacon hill,north beacon hill,47.58897842,-122.3145858,Entire home/apt,300.0,4,0,1900-01-01,2.2644956257811106,3,150,0
407735842,Jian,queen anne,north queen anne,47.65083953,-122.3668036,Private room,68.0,30,0,1900-01-01,2.2644956257811106,9,215,0
111813201,Vacasa Western Washington,other neighborhoods,north beach/blue ridge,47.69187805,-122.3906242,Entire home/apt,412.0,2,2,2024-05-26,1.62,14,352,2
28420265,Sherry,capitol hill,stevens,47.63543,-122.31318,Entire home/apt,332.0,3,1,2024-06-02,1.0,49,294,1
25243138,Mat,beacon hill,north beacon hill,47.58695,-122.3082,Entire home/apt,264.0,1,0,1900-01-01,2.2644956257811106,2,254,0
570764338,Leavetown,downtown,central business district,47.61336569,-122.3356455,Private room,311.0,1,0,1900-01-01,2.2644956257811106,6,329,0
570764338,Leavetown,downtown,belltown,47.61363,-122.33754,Private room,212.459747172322,1,0,1900-01-01,2.2644956257811106,6,327,0
570764338,Leavetown,downtown,belltown,47.61331026,-122.3363016,Private room,294.0,1,0,1900-01-01,2.2644956257811106,6,328,0
570764338,Leavetown,downtown,belltown,47.61475145,-122.3378786,Private room,212.459747172322,1,0,1900-01-01,2.2644956257811106,6,332,0
570764338,Leavetown,downtown,belltown,47.61517,-122.33758,Private room,212.459747172322,1,0,1900-01-01,2.2644956257811106,6,329,0
570764338,Leavetown,downtown,central business district,47.61328204,-122.3356791,Private room,302.0,1,0,1900-01-01,2.2644956257811106,6,336,0
223358344,Rodolfo,delridge,south delridge,47.51935,-122.35822,Private room,65.0,30,0,1900-01-01,2.2644956257811106,2,297,0
42627942,Hannah,northgate,pinehurst,47.7178552,-122.3225093,Private room,50.0,1,4,2024-06-11,4.0,2,115,4
314324381,Sophari,west seattle,fairmount park,47.54978997,-122.3826849,Entire home/apt,270.0,1,2,2024-06-11,1.3,12,257,2
438499436,Ann Marie,beacon hill,north beacon hill,47.5770753,-122.3139163,Entire home/apt,171.0,2,1,2024-06-11,1.0,1,125,1
1462483,Danny,magnolia,southeast magnolia,47.64540226,-122.3838411,Entire home/apt,550.0,1,3,2024-05-31,2.37,1,330,3
132670864,Inkar,northgate,maple leaf,47.69481,-122.30758,Entire home/apt,186.0,3,4,2024-06-20,4.0,1,32,4
46123709,Jim,queen anne,west queen anne,47.63958775,-122.3742607,Entire home/apt,110.0,30,0,1900-01-01,2.2644956257811106,3,187,0
24415990,Wen,central area,minor,47.6121833,-122.3143872,Entire home/apt,203.0,3,5,2024-06-12,5.0,2,116,5
577205065,Marcy,rainier valley,columbia city,47.56101919,-122.2814207,Entire home/apt,230.0,2,1,2024-06-10,1.0,1,330,1
561273907,Ayman,lake city,victory heights,47.7176633,-122.2976639,Private room,75.0,1,5,2024-06-11,4.29,1,359,5
485580822,Rebecca,beacon hill,north beacon hill,47.581149,-122.3149485,Entire home/apt,134.0,2,2,2024-05-30,1.87,4,254,2
577256203,Itala,downtown,belltown,47.61171,-122.34046,Entire home/apt,178.0,1,3,2024-06-21,3.0,2,234,3
577256203,Itala,downtown,belltown,47.61647143,-122.3308178,Entire home/apt,180.0,1,0,1900-01-01,2.2644956257811106,2,229,0
485580822,Rebecca,beacon hill,north beacon hill,47.581149,-122.3149485,Entire home/apt,88.0,30,0,1900-01-01,2.2644956257811106,4,238,0
485967549,Sterling,university district,university district,47.6641325,-122.30355,Private room,85.0,1,0,1900-01-01,2.2644956257811106,1,269,0
217390660,Janae,west seattle,alki,47.57807036,-122.4118099,Entire home/apt,609.0,2,0,1900-01-01,2.2644956257811106,3,167,0
8009691,Enclaves,other neighborhoods,roosevelt,47.68028121,-122.319232,Entire home/apt,277.0,2,1,2024-06-17,1.0,10,350,1
70996371,Patrick,rainier valley,columbia city,47.5671615,-122.2892923,Entire home/apt,107.0,2,3,2024-06-04,3.0,10,170,3
29666316,Mish,ballard,whittier heights,47.67673952,-122.3720882,Entire home/apt,171.0,2,3,2024-06-09,2.43,21,217,3
340706410,Vince,downtown,first hill,47.6132858,-122.3291609,Entire home/apt,276.0,1,5,2024-06-22,3.75,98,354,5
29666316,Mish,queen anne,west queen anne,47.63658759,-122.3697887,Entire home/apt,280.0,2,4,2024-06-02,3.64,21,201,4
58929566,Jan,other neighborhoods,fremont,47.66286,-122.34931,Entire home/apt,119.0,1,2,2024-06-03,1.82,2,145,2
577423026,Ryan,northgate,maple leaf,47.69884708,-122.3144128,Entire home/apt,244.0,1,1,2024-05-27,1.0,3,231,1
577423026,Ryan,northgate,maple leaf,47.6975996,-122.3142716,Entire home/apt,244.0,1,0,1900-01-01,2.2644956257811106,3,300,0
107434423,Blueground,ballard,west woodland,47.6696388,-122.369317,Entire home/apt,269.0,31,0,1900-01-01,2.2644956257811106,340,362,0
3034912,Crissy,other neighborhoods,wallingford,47.65002,-122.33193,Entire home/apt,87.0,30,0,1900-01-01,2.2644956257811106,2,334,0
12647335,Devon,rainier valley,brighton,47.54297,-122.27258,Private room,55.0,1,3,2024-06-22,3.0,2,114,3
462796256,Ming,central area,minor,47.61174363,-122.3088092,Entire home/apt,285.0,1,7,2024-06-24,5.53,25,158,7
294327841,Shirin,beacon hill,north beacon hill,47.58771881,-122.316169,Entire home/apt,379.0,1,5,2024-06-22,5.0,1,244,5
207597544,Jenette,downtown,first hill,47.61157,-122.32904,Entire home/apt,114.0,2,1,2024-06-16,1.0,2,144,1
